Type,Brand,Model,Benchmark,GPU_Model_Type,VRAM_Size,GPU_Model_Tier,URL
GPU,Asus,Asus GTX 1060 6GB Dual OC,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,AMD,R9 Nano,54.3,R9,,,https://gpu.userbenchmark.com/SpeedTest/58413/AMD-Radeon-TM-R9-Fury
GPU,Asus,Asus R9 Nano 4GB,54.3,R9,4GB,,https://gpu.userbenchmark.com/SpeedTest/58413/AMD-Radeon-TM-R9-Fury
GPU,Asus,Asus R9 Nano 4GB White,54.3,R9,4GB,,https://gpu.userbenchmark.com/SpeedTest/58413/AMD-Radeon-TM-R9-Fury
GPU,Gigabyte,Gigabyte R9 Nano 4GB,54.3,R9,4GB,,https://gpu.userbenchmark.com/SpeedTest/58413/AMD-Radeon-TM-R9-Fury
GPU,AMD,R9 390X,53.5,R9,,390,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,MSI,MSI R9 390X 8GB Gaming,53.5,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,Sapphire,Sapphire R9 390X 8GB TRIPLE Tri-X OC,53.5,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,Gigabyte,Gigabyte R9 390X 8GB G1 Gaming,53.5,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,XFX,XFX R9 390X 8GB Double Dissipation,53.5,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,Nvidia,GTX 780-Ti,52.9,GTX,,GTX 780-Ti,https://gpu.userbenchmark.com/Nvidia-GTX-780-Ti/Rating/2165
GPU,Nvidia,GTX 1060-3GB,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,Asus,Asus GTX 1060 3GB Dual OC,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,Zotac,Zotac GTX 1060 3GB Mini,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,EVGA,EVGA GTX 1060 3GB Gaming,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,EVGA,EVGA GTX 1060 3GB SC Gaming,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,MSI,MSI GTX 1060 3GB Gaming X,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,MSI,MSI GTX 1060 3GB Gaming X,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,Gigabyte,Gigabyte GTX 1060 3GB Windforce OC,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,Gigabyte,Gigabyte GTX 1060 3GB G1 Gaming,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,Gigabyte,Gigabyte GTX 1060 3GB Mini ITX OC,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,MSI,MSI GTX 1060 3GB 3GT OC,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,MSI,MSI GTX 1060 3GB ARMOR 3G OCV1,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,Gigabyte,Gigabyte GTX 1060 3GB G1 Gaming R2,52.0,GTX,3GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,AMD,RX 580,51.6,RX,,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,MSI,MSI RX 580 8GB Gaming X,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,MSI,MSI RX 580 4GB Gaming X,51.6,RX,4GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,Gigabyte,Gigabyte RX 580 8GB AORUS XTR,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,MSI,MSI RX 580  8GB Armor OC,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,MSI,MSI RX 580  4GB Armor OC,51.6,RX,4GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,Asus,Asus RX 580 8GB ROG Strix,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,Gigabyte,Gigabyte RX 580 8GB Gaming,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,Gigabyte,Gigabyte RX 580 8GB AORUS,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,Sapphire,Sapphire RX 580 8GB Pulse,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,XFX,XFX RX 580 4GB OC+,51.6,RX,4GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,XFX,XFX RX 580 8GB OC+,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,XFX,XFX RX 580 8GB Black OC+,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,XFX,XFX RX 580 8GB GTS XXX,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,PowerColor,PowerColor RX 580 8GB Red Dragon V2,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,Sapphire,Sapphire RX 580 8GB Pulse Nitro+ RX,51.6,RX,8GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,Asus,Asus RX 580 4GB Dual OC,51.6,RX,4GB,580,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,AMD,R9 290X,51.0,R9,,290,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,Sapphire,Sapphire R9 290X 4GB TRI-X OC,51.0,R9,4GB,290,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,Asus,Asus R9 290X 4GB DirectCU II,51.0,R9,4GB,290,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,XFX,XFX R9 290X 4GB Double Dissipation,51.0,R9,4GB,290,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,AMD,RX 5500-XT,51.0,RX,,RX 5500-XT,https://gpu.userbenchmark.com/AMD-RX-5500-XT/Rating/4060
GPU,XFX,XFX RX 5600 XT 8GB Thicc II PRO,51.0,RX,8GB,5600 XT,https://gpu.userbenchmark.com/AMD-RX-5500-XT/Rating/4060
GPU,Nvidia,GTX Titan Black,50.8,GTX,,,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-Black/Rating/3158
GPU,AMD,RX 5500,50.1,RX,,5500,https://gpu.userbenchmark.com/AMD-RX-5500/Rating/4059
GPU,AMD,R9 295X2 (CrossFire Disabled),50.0,R9,,295,https://gpu.userbenchmark.com/SpeedTest/11791/AMD-Radeon-R9-200
GPU,AMD,RX 6500-XT,49.8,RX,,RX 6500-XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,ASRock,ASRock RX 6500 XT 4GB Phantom Gaming D OC,49.8,RX,4GB,6500 XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,ASRock,ASRock RX 6500 XT 4GB Challenger ITX,49.8,RX,4GB,6500 XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,Asus,Asus RX 6500 XT 4GB TUF Gaming OC,49.8,RX,4GB,6500 XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,XFX,XFX RX 6500 XT 4GB Speedster QICK210,49.8,RX,4GB,6500 XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,Gigabyte,Gigabyte RX 6500 XT 4GB Gaming OC,49.8,RX,4GB,6500 XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,Gigabyte,Gigabyte RX 6500 XT 4GB Eagle,49.8,RX,4GB,6500 XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,PowerColor,PowerColor RX 6500 XT 4GB,49.8,RX,4GB,6500 XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,Sapphire,Sapphire RX 6500 XT 4GB Pulse,49.8,RX,4GB,6500 XT,https://gpu.userbenchmark.com/SpeedTest/1762761/AMD-Radeon-RX-6500-XT
GPU,AMD,R9 390,49.7,R9,,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,MSI,MSI R9 390 8GB Gaming,49.7,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,XFX,XFX R9 390 8GB Black,49.7,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,XFX,XFX R9 390 8GB Double Dissipation,49.7,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,XFX,XFX R9 390 8GB Double Dissipation,49.7,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,XFX,XFX R9 390 8GB Black Nero,49.7,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,Sapphire,Sapphire R9 390 8GB Nitro Tri-X OC +BP,49.7,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,Sapphire,Sapphire R9 390 8GB Nitro Tri-X OC,49.7,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,Asus,Asus R9 390 8GB STRIX,49.7,R9,8GB,390,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,Nvidia,GTX 970,49.1,GTX,,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,MSI,MSI GTX 970 4GB Gaming,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,Asus,ASUS GTX 970 4GB STRIX OC,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,EVGA,EVGA GTX 970 4GB Super Clocked ACX 2.0,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,Gigabyte,Gigabyte GTX 970 4GB G1 Gaming,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,Gigabyte,Gigabyte GTX 970 4GB OC Windforce,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,EVGA,EVGA GTX 970 4GB SSC ACX 2.0+,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,Asus,Asus GTX 970 4GB Turbo OC,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,EVGA,EVGA GTX 970 4GB FTW+ GAMING ACX 2.0+ w/BP,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,Zotac,Zotac GTX 970 4GB Graphics Card,49.1,GTX,4GB,970,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,Nvidia,GTX 1060 (Mobile),46.7,GTX,,1060,https://gpu.userbenchmark.com/SpeedTest/164336/NVIDIA-GeForce-GTX-1060
GPU,Nvidia,GTX Titan,46.7,GTX,,,https://gpu.userbenchmark.com/Nvidia-GTX-Titan/Rating/2191
GPU,AMD,R9 290,46.4,R9,,290,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,Sapphire,Sapphire R9 290 4GB TRI-X OC,46.4,R9,4GB,290,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,XFX,XFX R9 290 4GB Double Dissipation,46.4,R9,4GB,290,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,XFX,XFX R9 290 4GB Black Double Dissipation,46.4,R9,4GB,290,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,MSI,MSI R9 290 4GB GAMING,46.4,R9,4GB,290,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,Sapphire,Sapphire R9 290 4GB VAPOR-X TRI-X OC,46.4,R9,4GB,290,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,AMD,RX 480,45.7,RX,,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,AMD,Sapphire RX 480 8GB,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,AMD,XFX RX 480 4GB 1266 MHz,45.7,RX,4GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,AMD,Sapphire RX 480 4GB,45.7,RX,4GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,AMD,MSI RX 480 8GB,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,XFX,XFX RX 480 8GB 1328 MHz,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,XFX,XFX RX 480 8GB 1288 MHz,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,XFX,XFX RX 480 8GB LED 1288 MHz,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,XFX,XFX RX 480 8GB XXX 1288 MHz,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,XFX,XFX RX 480 8GB Black 1338 MHz,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,XFX,XFX RX 480 4GB RS,45.7,RX,4GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,XFX,XFX RX 480 8GB RS XXX 1288 MHz,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Asus,Asus RX 480 8GB,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Sapphire,Sapphire RX 480 8GB NITRO+,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Sapphire,Sapphire RX 480 4GB NITRO+,45.7,RX,4GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Sapphire,Sapphire RX 480 4GB NITRO+,45.7,RX,4GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Sapphire,Sapphire RX 480 8GB NITRO+,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,PowerColor,PowerColor RX 480 8GB Red Devil,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,MSI,MSI RX 480 8GB Gaming X,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,MSI,MSI RX 480 4GB Gaming X,45.7,RX,4GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,MSI,MSI RX 480 8GB Armor OC,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,MSI,MSI RX 480 4GB Armor OC,45.7,RX,4GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Asus,Asus RX 480 8GB ROG STRIX OC,45.7,RX,8GB,480,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Nvidia,GTX 780 4GB,45.2,GTX,4GB,780,https://gpu.userbenchmark.com/SpeedTest/11282/NVIDIA-GeForce-GTX-780
GPU,Nvidia,GTX 780,44.9,GTX,,780,https://gpu.userbenchmark.com/Nvidia-GTX-780/Rating/2164
GPU,AMD,RX 570,44.7,RX,,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,MSI,MSI RX 570 4G Armor OC,44.7,RX,,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,MSI,MSI RX 570 4GB Gaming X,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,Gigabyte,Gigabyte RX 570 4GB Gaming,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,Gigabyte,Gigabyte RX 570 4GB AORUS,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,MSI,MSI RX 570 8G Armor OC,44.7,RX,,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,Asus,Asus RX 570 4GB ROG Strix,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,PowerColor,PowerColor RX 570 4GB Red Dragon,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,XFX,XFX RX 570 4GB Twin,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,XFX,XFX RX 570 4GB Twin,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,XFX,XFX RX 570 4GB Twin,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,XFX,XFX RX 570 4GB Twin XXX,44.7,RX,4GB,570,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,Nvidia,Quadro K6000,43.7,QUADRO,,6000,https://gpu.userbenchmark.com/Nvidia-Quadro-K6000/Rating/2837
GPU,Nvidia,GTX 1060 (Mobile Max-Q),43.1,GTX,,1060,https://gpu.userbenchmark.com/SpeedTest/325746/NVIDIA-GeForce-GTX-1060-with-Max-Q-Design
GPU,Nvidia,GTX 1650,42.8,GTX,,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,MSI,MSI GTX 1650 4GB Ventus XS OC,42.8,GTX,4GB,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,Zotac,Zotac GTX 1650 4GB OC Compact,42.8,GTX,4GB,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,Asus,Asus GTX 1650 4GB Phoenix,42.8,GTX,4GB,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,Gigabyte,Gigabyte GTX 1650 4GB OC,42.8,GTX,4GB,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,Gigabyte,Gigabyte GTX 1650 4GB Mini ITX OC,42.8,GTX,4GB,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,EVGA,EVGA GTX 1650 4GB XC Gaming,42.8,GTX,4GB,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,MSI,MSI GTX 1650 4GB Gaming X,42.8,GTX,4GB,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039
GPU,Nvidia,GTX 1650-Ti (Mobile),42.2,GTX,,GTX 1650-Ti,https://gpu.userbenchmark.com/SpeedTest/1091296/NVIDIA-GeForce-GTX-1650-Ti
GPU,Nvidia,GTX 1650 (Mobile),41.2,GTX,,1650,https://gpu.userbenchmark.com/SpeedTest/775280/NVIDIA-GeForce-GTX-1650
GPU,Nvidia,Quadro P2000,40.9,QUADRO,,2000,https://gpu.userbenchmark.com/SpeedTest/257811/NVIDIA-Quadro-P2000
GPU,Nvidia,GTX 980M,40.6,GTX,,980,https://gpu.userbenchmark.com/SpeedTest/15596/NVIDIA-GeForce-GTX-980M
GPU,Nvidia,GeForce GTX 690 (SLI Disabled),40.3,GEFORCE,,690,https://gpu.userbenchmark.com/SpeedTest/8241/NVIDIA-GeForce-GTX-690
GPU,Nvidia,Quadro P3000,40.0,QUADRO,,3000,https://gpu.userbenchmark.com/SpeedTest/264483/NVIDIA-Quadro-P3000
GPU,AMD,RX 470,39.5,RX,,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,MSI,MSI RX 470 4GB Gaming X,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,MSI,MSI RX 470 8GB Gaming X,39.5,RX,8GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Sapphire,Sapphire RX 470 8GB NITRO+,39.5,RX,8GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Sapphire,Sapphire RX 470 4GB NITRO+,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Sapphire,Sapphire RX 470 4GB,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Sapphire,Sapphire RX 470 4GB,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Asus,Asus RX 470 4GB ROG STRIX OC,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Gigabyte,Gigabyte RX 470 4GB G1 Gaming,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,PowerColor,PowerColor RX 470 4GB Red Devil/Dragon,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,PwrHis,HIS RX 470 4GB IceQ X² OC,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,XFX,XFX RX 470 4GB Single Fan,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,XFX,XFX RX 470 4GB Black,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,MSI,MSI RX 470 4GB ARMOR OC,39.5,RX,4GB,470,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,AMD,Radeon Pro 5500M,39.3,RADEON,,5500,https://gpu.userbenchmark.com/SpeedTest/960765/AMD-Radeon-Pro-5500M
GPU,Intel,Arc A380,38.0,ARC,,380,https://gpu.userbenchmark.com/SpeedTest/1795939/IntelR-ArcTM-A380-Graphics
GPU,AMD,Radeon RX Vega M GH,37.7,RADEON,,,https://gpu.userbenchmark.com/SpeedTest/422266/Radeon-RX-Vega-M-GH-Graphics
GPU,AMD,R9 380X,37.7,R9,,380,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,XFX,XFX R9 380X 4GB Black DD XXX OC,37.7,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,Sapphire,Sapphire R9 380X 4GB Nitro Dual-X OC,37.7,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,Gigabyte,Gigabyte R9 380X 4GB Gaming,37.7,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,PowerColor,PowerColor R9 280X 3GB OC,37.7,R9,3GB,280,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,AMD,HD 7970,36.4,,,7970,https://gpu.userbenchmark.com/AMD-HD-7970/Rating/2163
GPU,Nvidia,GTX 1650 (Mobile Max-Q),36.0,GTX,,1650,https://gpu.userbenchmark.com/SpeedTest/790279/NVIDIA-GeForce-GTX-1650-with-Max-Q-Design
GPU,AMD,RX 6400,36.0,RX,,6400,https://gpu.userbenchmark.com/SpeedTest/1834749/AMD-Radeon-RX-6400
GPU,AMD,R9 280X,35.1,R9,,280,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,Sapphire,Sapphire R9 280X 3GB Dual-X OC,35.1,R9,3GB,280,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,Sapphire,Sapphire R9 280X 3GB VAPOR-X,35.1,R9,3GB,280,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,Sapphire,Sapphire R9 280X 3GB TOXIC,35.1,R9,3GB,280,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,Gigabyte,Gigabyte R9 280X 3GB WINDFORCE OC REV3,35.1,R9,3GB,280,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,AMD,FirePro W9000,35.0,FIREPRO,,9000,https://gpu.userbenchmark.com/AMD-FirePro-W9000/Rating/2841
GPU,AMD,HD 7990 (CrossFire Disabled),34.4,,,7990,https://gpu.userbenchmark.com/SpeedTest/7985/AMD-Radeon-HD-7900
GPU,AMD,Radeon Pro 5300M,34.3,RADEON,,5300,https://gpu.userbenchmark.com/SpeedTest/965657/AMD-Radeon-Pro-5300M
GPU,Nvidia,GTX 770,34.1,GTX,,770,https://gpu.userbenchmark.com/Nvidia-GTX-770/Rating/2174
GPU,AMD,R9 380,33.4,R9,,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,MSI,MSI R9 380 GAMING 4GB,33.4,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,Sapphire,Sapphire R9 380 4GB NITRO,33.4,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,Sapphire,Sapphire R9 380 2GB Dual-X OC,33.4,R9,2GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,Sapphire,Sapphire R9 380 2GB Dual-X OC,33.4,R9,2GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,Gigabyte,Gigabyte R9 380 4GB G1,33.4,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,Gigabyte,Gigabyte R9 380 4GB G1 Windforce,33.4,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,XFX,XFX R9 380 2GB DD Edition 2DF5,33.4,R9,2GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,XFX,XFX R9 380 2GB DD Edition F22M,33.4,R9,2GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,XFX,XFX R9 380 4GB DD Edition 4255,33.4,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,XFX,XFX R9 380 4GB 4DF5,33.4,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,Asus,Asus R9 380 2GB STRIX,33.4,R9,2GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,Asus,Asus R9 380  4GB STRIX GAMING,33.4,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,PowerColor,PowerColor R9 380 4GB PCS+,33.4,R9,4GB,380,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,Nvidia,GTX 960,32.9,GTX,,960,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,EVGA,EVGA GTX 960 2GB SuperSC ACX 2.0+,32.9,GTX,2GB,960,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
